id_reserva,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,nombre_hotel,ciudad,id_cliente,id_hotel,estrellas,precio_medio
800b8877-8980-4508-a0bd-bf4d700909c1,Filomena,Polo,filomena.polo@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6000,16,2.998046875,277.31882352941176
2ea1b6d7-1570-44f0-b057-10495b802ee2,Encarnación,Pombo,encarnación.pombo@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6001,12,3.0522388059701493,269.9356074766355
76b1d7fe-80cb-4a77-90bb-f2214f80a9bc,Marianela,Gámez,marianela.gámez@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6002,8,2.906614785992218,271.7063529411765
3fd959d0-3afb-4ec5-8513-1ebeaac5e209,Emperatriz,Ibáñez,emperatriz.ibáñez@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Vista Alegre,Madrid,6003,17,2.9412915851272015,279.80214145383104
c16d5566-7702-479c-b349-bee796a93241,Trini,Coronado,trini.coronado@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6005,15,2.9774859287054407,273.2852741020794
6fb6424c-fb36-43e5-8161-f083e4c653a2,Serafina,Palomino,serafina.palomino@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6006,13,3.0112570356472794,273.7629755178908
49362927-141f-44eb-b377-d6a62a872014,Luciano,Díaz,luciano.díaz@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Palacio Imperial,Madrid,6007,11,3.0064794816414686,272.24151515151516
718825a6-c7e3-48d6-b2d1-7664f9c00927,Marcelo,Cobo,marcelo.cobo@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Vista Alegre,Madrid,6010,17,2.9412915851272015,279.80214145383104
f94686c9-e6c2-4d68-a74a-48333be37244,Segismundo,González,segismundo.gonzález@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6011,16,2.998046875,277.31882352941176
e2d6767d-d8f4-4131-9a99-e22710476329,Edgardo,Osorio,edgardo.osorio@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6012,12,3.0522388059701493,269.9356074766355
dd433cd2-a082-4454-98bf-b56b9016e173,Santiago,Robledo,santiago.robledo@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6013,8,2.906614785992218,271.7063529411765
e603b183-b7ab-4464-9a86-bbb0707c603f,Édgar,Santamaria,édgar.santamaria@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6014,3,3.0675675675675675,269.99844357976656
fd37bdab-b991-457b-8a0b-99e72ed6c687,Román,Silva,román.silva@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6015,16,2.998046875,277.31882352941176
597c41c8-5780-4330-916f-c2952c09a167,Samanta,Parra,samanta.parra@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6019,15,2.9774859287054407,273.2852741020794
38333d62-35ff-45c9-af7b-b1097b32738b,Carlota,Real,carlota.real@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Costa Azul,Madrid,6020,18,3.1184466019417476,284.282962962963
b035d29f-ae8e-46cb-8e89-9a30d6722676,Marino,García,marino.garcía@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6021,15,2.9774859287054407,273.2852741020794
0de9a293-0915-4812-a434-20be81134db0,Adoración,Camps,adoración.camps@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6022,4,3.0285171102661597,280.15124282982794
de7d3495-e9d5-422a-a279-e11391f21dd9,Isaac,Nebot,isaac.nebot@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6025,12,3.0522388059701493,269.9356074766355
82fb0e64-8cb1-4726-b13d-c75ed8827cd5,Faustino,Planas,faustino.planas@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6026,5,3.031311154598826,278.24399606299215
3ef88980-d74b-4cfb-87dd-d997805880da,Toni,Escribano,toni.escribano@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6027,15,2.9774859287054407,273.2852741020794
201e347a-a60b-46eb-8338-afa87bbf4239,Amado,Fábregas,amado.fábregas@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6028,3,3.0675675675675675,269.99844357976656
b812d5aa-5586-467c-90f6-64f3432a7d97,Marcia,Costa,marcia.costa@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Jardines del Rey,Madrid,6030,7,2.9362549800796813,272.4023353293413
38a00a47-796b-4673-9ab9-c0feb6cd7857,Consuelo,Figuerola,consuelo.figuerola@example.com,False,2025-02-02,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6031,1,3.1036363636363635,276.61238095238093
2298b0fd-c161-421a-ba09-6450bf4015c0,Maximiliano,Solís,maximiliano.solís@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Palacio Imperial,Madrid,6032,11,3.0064794816414686,272.24151515151516
a779d5c2-b54a-4410-9ebf-3de403c1e784,Mamen,Castrillo,mamen.castrillo@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6033,12,3.0522388059701493,269.9356074766355
38d04efd-bd72-4d51-8d23-b75fbab7c4f3,Amanda,Molina,amanda.molina@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Maravilla Real,Madrid,6034,19,2.9788583509513744,284.4021186440678
a49b9ddd-69db-40e5-9a4e-6e3903a062c0,Adán,Baena,adán.baena@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6037,1,3.1036363636363635,276.61238095238093
d9ae1022-aa60-4fdb-a9a9-f9f06219eeab,Cipriano,Millán,cipriano.millán@example.com,False,2025-02-12,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6038,6,2.992156862745098,282.4921499013806
064bc067-2792-4b8b-a470-e12eebe6efa7,Ignacio,Meléndez,ignacio.meléndez@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6040,5,3.031311154598826,278.24399606299215
33c88ec6-2d45-44ee-bf71-0389916b7cb1,Primitivo,Moles,primitivo.moles@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6041,8,2.906614785992218,271.7063529411765
d1fb87eb-0fa0-4e4d-a8e5-cc0cb6b9cb05,Patricia,Salom,patricia.salom@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Costa Azul,Madrid,6042,18,3.1184466019417476,284.282962962963
30989c8a-d1a7-4899-8c07-d97d6ab01ead,Juliana,Díez,juliana.díez@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6043,10,2.919921875,272.7331755424063
40a835da-712a-43dc-8e6c-9fb95b30baab,Cosme,Cuesta,cosme.cuesta@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6044,3,3.0675675675675675,269.99844357976656
07e4b556-ea77-468e-bb68-b2093658a974,Carmina,Soria,carmina.soria@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Maravilla Real,Madrid,6047,19,2.9788583509513744,284.4021186440678
665b1550-b23a-4fcc-8eca-bbf6381c496d,Lisandro,Ibañez,lisandro.ibañez@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6048,8,2.906614785992218,271.7063529411765
5aa5e15c-694d-4f2b-a993-38f45eb26ab3,Cleto,Ariza,cleto.ariza@example.com,False,2025-02-02,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6050,14,3.0089766606822264,267.93135869565214
5ef5e7bc-83bb-4084-8d5c-3d55936343da,Rico,Suárez,rico.suárez@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6051,13,3.0112570356472794,273.7629755178908
b7bac030-9c2a-4556-a962-cc693efcc242,Francisco,Aller,francisco.aller@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6052,3,3.0675675675675675,269.99844357976656
ef6b6444-5a19-4d91-8d54-9eaee1b769b5,Olimpia,Pareja,olimpia.pareja@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6053,5,3.031311154598826,278.24399606299215
9b876f06-df03-4caf-b6a6-56e301feb97a,Daniela,Espada,daniela.espada@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6054,4,3.0285171102661597,280.15124282982794
40fa394f-c933-48b7-9174-33891d24439c,Alex,Téllez,alex.téllez@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6055,4,3.0285171102661597,280.15124282982794
5fba1544-51b1-4064-8ba2-9a1c01a676e4,Che,Pelayo,che.pelayo@example.com,False,2025-02-01,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6057,9,3.0675675675675675,264.9671650485437
a20f81ff-954b-4f54-87a9-f8b650152294,Morena,Figueras,morena.figueras@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6060,4,3.0285171102661597,280.15124282982794
9918ef92-31dd-4db1-ac75-aa507af3dcaa,Miguel Ángel,Manzano,miguel ángel.manzano@example.com,False,2025-02-09,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6061,6,2.992156862745098,282.4921499013806
31b09f36-709e-4ad3-a937-8d405e3ab3e2,Miriam,Blanco,miriam.blanco@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6062,12,3.0522388059701493,269.9356074766355
66f01c50-0b72-4a24-a36e-15baeb015bdd,Nerea,Uría,nerea.uría@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6063,10,2.919921875,272.7331755424063
a1a08bfd-757c-41a8-a04a-d072e1925c2e,Tatiana,Rios,tatiana.rios@example.com,False,2025-02-12,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6064,9,3.0675675675675675,264.9671650485437
67e0ffb6-196e-4ece-a6c2-0ba1b35d8759,Lino,Viña,lino.viña@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6066,5,3.031311154598826,278.24399606299215
ecc9b037-75a0-4537-86ee-10785b454ff1,Amado,Tovar,amado.tovar@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6067,4,3.0285171102661597,280.15124282982794
a1d3c3a2-7044-46f4-b5fe-d1cafeb3ca1a,Juanita,Medina,juanita.medina@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6069,14,3.0089766606822264,267.93135869565214
bf72be22-8b08-4aa0-83b0-80d354ab7d2e,Toribio,Nebot,toribio.nebot@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6070,10,2.919921875,272.7331755424063
e84bae7c-11c3-4359-ac55-eb519666bd76,Maribel,Sedano,maribel.sedano@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6071,14,3.0089766606822264,267.93135869565214
bde24e2d-4ecd-4aae-9bf5-7c2eb4223378,Ángeles,Alarcón,ángeles.alarcón@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6073,4,3.0285171102661597,280.15124282982794
cb774add-968c-4f15-801e-ed6c813c407d,Alejo,Mate,alejo.mate@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6074,10,2.919921875,272.7331755424063
4dcb65c0-1f32-4041-96ff-b447f6f02d16,Verónica,Soriano,verónica.soriano@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6075,14,3.0089766606822264,267.93135869565214
023d37a3-fcc0-45ce-834b-287c5891d2c7,Andrés Felipe,León,andrés felipe.león@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Maravilla Real,Madrid,6076,19,2.9788583509513744,284.4021186440678
c9f6c955-90d3-4a84-ab48-2c25c5c4a587,Nico,Pedraza,nico.pedraza@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6077,16,2.998046875,277.31882352941176
c0aeb3bc-329b-4991-a89a-f6990970ab7a,Ricarda,Rodriguez,ricarda.rodriguez@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6078,10,2.919921875,272.7331755424063
929c049e-0b2c-433d-89ea-ae85aaba78f0,Octavio,Cazorla,octavio.cazorla@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6079,10,2.919921875,272.7331755424063
7e2a400e-27c0-49a3-939e-9477016c7102,Loida,Jurado,loida.jurado@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Costa Azul,Madrid,6080,18,3.1184466019417476,284.282962962963
e651ff82-f79e-4080-9ddb-13f41b641104,Amaya,Lucena,amaya.lucena@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Brisas del Mar,Madrid,6081,2,3.088014981273408,275.2259210526316
39fd6819-e0f8-47a0-8849-c1d2b1f5fc5a,Cesar,Montalbán,cesar.montalbán@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6083,8,2.906614785992218,271.7063529411765
bce74791-7e4c-49a4-8525-951d094b7464,Teresita,Carballo,teresita.carballo@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6084,14,3.0089766606822264,267.93135869565214
1c683d59-efbe-4a5c-ac66-98f053d4d663,Eduardo,Campo,eduardo.campo@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Palacio Imperial,Madrid,6085,11,3.0064794816414686,272.24151515151516
e2c9aa5e-8dbe-4dde-9055-26e5a2b6c076,Galo,Perea,galo.perea@example.com,False,2025-02-01,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6086,6,2.992156862745098,282.4921499013806
5837aed4-feb4-44e4-9234-59a2f0fc9b2a,Concha,Gálvez,concha.gálvez@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Vista Alegre,Madrid,6087,17,2.9412915851272015,279.80214145383104
0aea8b6f-527f-4abf-a396-deede79d83df,Albert,Nogueira,albert.nogueira@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6089,3,3.0675675675675675,269.99844357976656
b2afe5ad-75c1-4159-9740-6ffc3e381166,Eugenia,Serna,eugenia.serna@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6091,13,3.0112570356472794,273.7629755178908
5c2d4967-62e4-4236-a8e7-92c2b1dfc447,Natalio,Camacho,natalio.camacho@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6092,16,2.998046875,277.31882352941176
6901e82d-0bc9-4bcf-9b67-a38479d1ac5a,Basilio,Chamorro,basilio.chamorro@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6093,15,2.9774859287054407,273.2852741020794
98c3e505-13af-4426-9c9d-410603ba2e7e,Marcia,Bertrán,marcia.bertrán@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6094,3,3.0675675675675675,269.99844357976656
6a7d497f-de91-42fd-9ca2-eb3761487820,Lina,Bravo,lina.bravo@example.com,False,2025-02-01,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6095,9,3.0675675675675675,264.9671650485437
b39d33e0-bdc3-432b-a26f-8680583c1107,Máxima,Guijarro,máxima.guijarro@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6096,10,2.919921875,272.7331755424063
7f2d8cf5-6a4d-475a-a730-77752993cdc4,Olimpia,Figueroa,olimpia.figueroa@example.com,False,2025-02-09,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6099,9,3.0675675675675675,264.9671650485437
dfb7d9d0-0c80-4e41-a70d-207b61494e34,Ana Sofía,Estrada,ana sofía.estrada@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6100,1,3.1036363636363635,276.61238095238093
d6c4c68a-e403-412a-9dba-41dbe2fd31cb,Lupita,Barriga,lupita.barriga@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Jardines del Rey,Madrid,6101,7,2.9362549800796813,272.4023353293413
d45cf9d7-7d01-4a64-8e2b-8c0f4c77c0e3,Hector,Lago,hector.lago@example.com,False,2025-02-02,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6103,3,3.0675675675675675,269.99844357976656
9d65c17c-6774-4087-80c1-cce390074d02,Julia,Benitez,julia.benitez@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6105,5,3.031311154598826,278.24399606299215
bdb86900-0dae-4a34-9b6b-b7ea66990f57,Javier,Cámara,javier.cámara@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Palacio Imperial,Madrid,6107,11,3.0064794816414686,272.24151515151516
31ae110b-6dd2-4b1b-9fcf-c485de377f7a,Piedad,Martin,piedad.martin@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6108,3,3.0675675675675675,269.99844357976656
7e674699-c8ae-4d10-89a2-7e96de919c39,Antonia,Machado,antonia.machado@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6109,3,3.0675675675675675,269.99844357976656
e07eabef-355d-4719-a039-1a02d52d4bbc,Josué,Ochoa,josué.ochoa@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6110,14,3.0089766606822264,267.93135869565214
1f20b0a0-c133-4e14-91da-435699200553,Bernarda,Aguilar,bernarda.aguilar@example.com,False,2025-02-08,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6111,6,2.992156862745098,282.4921499013806
dc391580-45b0-4c7d-afcd-3bf2b4a03976,Isabela,Infante,isabela.infante@example.com,False,2025-02-04,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6112,9,3.0675675675675675,264.9671650485437
c8823cce-5aa8-4677-91ce-f88427c3f897,Ana,Núñez,ana.núñez@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6114,10,2.919921875,272.7331755424063
e320ff51-0336-47f0-9eff-2f617a201caa,Benito,Ropero,benito.ropero@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6115,13,3.0112570356472794,273.7629755178908
db94e658-4f52-441e-88e6-860944b1273f,María Cristina,Salmerón,maría cristina.salmerón@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6116,16,2.998046875,277.31882352941176
37a99104-0373-4448-934a-d1d9844f57a4,María Manuela,Pardo,maría manuela.pardo@example.com,False,2025-02-09,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6118,10,2.919921875,272.7331755424063
9b052910-14ed-4e3e-9b27-0b4b30398fc3,Eloísa,Bastida,eloísa.bastida@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Costa Azul,Madrid,6119,18,3.1184466019417476,284.282962962963
c9548e52-d85d-483c-9f7f-e15afa6d0ab2,Lucía,Montaña,lucía.montaña@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6120,10,2.919921875,272.7331755424063
ea17b43d-7e96-4d2e-a6fa-0938aeaeba99,Marcelo,Torrijos,marcelo.torrijos@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6122,15,2.9774859287054407,273.2852741020794
39dd99f9-2df8-47d1-8f23-e34a14cfae7f,Moreno,Quintana,moreno.quintana@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6126,16,2.998046875,277.31882352941176
b0c35205-8564-4fa0-b697-1527b038f4cb,Erasmo,Pol,erasmo.pol@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6128,5,3.031311154598826,278.24399606299215
f773b6b1-8cd2-4734-a537-137ea8746c56,Amador,Chaparro,amador.chaparro@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6129,3,3.0675675675675675,269.99844357976656
76a23e47-38dd-4900-8739-985305d88175,Alberto,Rovira,alberto.rovira@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Jardines del Rey,Madrid,6131,7,2.9362549800796813,272.4023353293413
b530f187-3945-4588-8601-422db3f1e9c6,Gisela,Duque,gisela.duque@example.com,False,2025-02-02,2025-03-01,2025-03-03,Hotel Costa Azul,Madrid,6132,18,3.1184466019417476,284.282962962963
290c724c-0bc8-498e-a65a-913875c43103,Gerónimo,Gaya,gerónimo.gaya@example.com,False,2025-02-02,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6133,9,3.0675675675675675,264.9671650485437
f9130519-97f5-4a2a-afee-60a43732c4e1,Rosendo,Sureda,rosendo.sureda@example.com,False,2025-02-02,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6134,13,3.0112570356472794,273.7629755178908
96803625-f3ec-4bf2-bda4-ddd332f38de2,Nicolás,Figuerola,nicolás.figuerola@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Mirador Real,Madrid,6135,15,2.9774859287054407,273.2852741020794
831dff68-c1ba-43a2-862c-1045d37317b1,Ruben,Cuadrado,ruben.cuadrado@example.com,False,2025-02-04,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6136,4,3.0285171102661597,280.15124282982794
b2433f2b-1179-410b-90a2-0a7d360c261d,Ricarda,Lobato,ricarda.lobato@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6137,4,3.0285171102661597,280.15124282982794
5e0e9b9e-adee-44f2-b7e3-c8e734f812f1,Amanda,Valera,amanda.valera@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6138,1,3.1036363636363635,276.61238095238093
90bebdd0-ad9c-4e2b-8c30-0e44c0a3010f,Reyes,Cuesta,reyes.cuesta@example.com,False,2025-02-06,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6139,9,3.0675675675675675,264.9671650485437
26bd5d54-cd32-4a0a-bd3e-18d0050d2655,Curro,Bautista,curro.bautista@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Luz de Madrid,Madrid,6141,12,3.0522388059701493,269.9356074766355
3ee7a9af-79ba-4b8e-b003-939be6c89481,Julieta,Tapia,julieta.tapia@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Sol y Luna,Madrid,6142,14,3.0089766606822264,267.93135869565214
1f5472e6-7012-4951-9a23-770dbd4b64ae,Epifanio,Gutierrez,epifanio.gutierrez@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6143,1,3.1036363636363635,276.61238095238093
54dcae0e-92ba-467b-850e-4086d3c5af09,Timoteo,Carro,timoteo.carro@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6147,5,3.031311154598826,278.24399606299215
495fe733-88e7-4da3-b6b4-3a83cbfb1c92,Benita,Luján,benita.luján@example.com,False,2025-02-05,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6148,6,2.992156862745098,282.4921499013806
b3740b3e-8d43-4b4b-9c31-001cad7f19cb,Raúl,Castellanos,raúl.castellanos@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Puerta del Cielo,Madrid,6149,4,3.0285171102661597,280.15124282982794
8a1e30b9-bd8f-4de3-9f66-9325f598ed46,Ainara,Barroso,ainara.barroso@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6150,8,2.906614785992218,271.7063529411765
7b15e366-9a70-4083-94b9-fd3abd56b39a,Rafael,Rincón,rafael.rincón@example.com,False,2025-02-03,2025-03-01,2025-03-03,Hotel Brisas del Mar,Madrid,6151,2,3.088014981273408,275.2259210526316
70e52741-94d9-45da-ae79-2dcac35cf22b,Nacho,Guillen,nacho.guillen@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6152,5,3.031311154598826,278.24399606299215
744feb9a-260e-4034-b9af-1dadeadd1228,Valeria,Tamayo,valeria.tamayo@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6154,1,3.1036363636363635,276.61238095238093
ac54be50-3bb6-4ead-92a9-352baf1e26a9,Catalina,Niño,catalina.niño@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Los Almendros,Madrid,6155,13,3.0112570356472794,273.7629755178908
fdd6b54c-38bc-4565-8065-7145bbc9eec6,Natanael,Ferreras,natanael.ferreras@example.com,False,2025-02-11,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6156,8,2.906614785992218,271.7063529411765
e1934727-1105-462a-ae36-a96d175b3486,Emilia,Gálvez,emilia.gálvez@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6158,1,3.1036363636363635,276.61238095238093
f2ad9756-1759-4ccd-b7fb-1e2c6fd7a159,Josep,Torres,josep.torres@example.com,False,2025-02-07,2025-03-01,2025-03-03,Hotel Rincón Sereno,Madrid,6159,16,2.998046875,277.31882352941176
18fed016-63d9-440c-bdd0-d7707a0ee99c,Silvia,Bustos,silvia.bustos@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Camino del Sol,Madrid,6161,3,3.0675675675675675,269.99844357976656
86ef8bdb-643a-4cb0-9f6e-7210f7149197,Tatiana,Larrañaga,tatiana.larrañaga@example.com,False,2025-02-01,2025-03-01,2025-03-03,Hotel Encanto Real,Madrid,6164,5,3.031311154598826,278.24399606299215
d04809e6-7bda-46a0-892f-7f8a8a565ca1,Roque,Ferrando,roque.ferrando@example.com,False,2025-02-10,2025-03-01,2025-03-03,Hotel Jardines del Rey,Madrid,6165,7,2.9362549800796813,272.4023353293413
e038f70b-59d6-49a6-a5df-598be1add66d,Leoncio,Clemente,leoncio.clemente@example.com,False,2025-02-05,2025-03-01,2025-03-03,Hotel Torre Dorada,Madrid,6166,10,2.919921875,272.7331755424063
74cdcd02-e204-4dca-b521-cb23161a30f7,Mayte,Barral,mayte.barral@example.com,False,2025-02-06,2025-03-01,2025-03-03,Hotel Jardines del Rey,Madrid,6167,7,2.9362549800796813,272.4023353293413
490d4fe5-700f-4017-974a-dfcbe8e10c46,Miguela,Llamas,miguela.llamas@example.com,False,2025-02-12,2025-03-01,2025-03-03,Palacio del Sol,Madrid,6170,6,2.992156862745098,282.4921499013806
61157b8e-1ed2-4e3c-b21b-c8af34262967,Amada,Miralles,amada.miralles@example.com,False,2025-02-08,2025-03-01,2025-03-03,Hotel Las Estrellas,Madrid,6171,8,2.906614785992218,271.7063529411765
ebbab53d-5210-44cd-8d36-9bc31beb54de,Flavia,Fabra,flavia.fabra@example.com,False,2025-02-12,2025-03-01,2025-03-03,Hotel Monte Verde,Madrid,6173,1,3.1036363636363635,276.61238095238093
1886f79d-8b73-48c2-a8da-32817efcb088,Edelmira,Carreño,edelmira.carreño@example.com,False,2025-02-04,2025-03-01,2025-03-03,Gran Hotel Madrid,Madrid,6174,9,3.0675675675675675,264.9671650485437
